864731,G,0,24513,999,1650278813,0:22:00
864731,G,0,24514,999,1650278836,0:22:00
864731,G,0,24515,999,1650278845,0:22:00
864731,G,0,24516,999,1650278873,0:22:00
864731,G,0,24517,999,1650278905,0:22:00
864731,G,0,197,999,1650278963,0:22:00
864731,G,0,1417,999,1650279016,0:22:00
864731,G,0,24518,999,1650279112,0:22:00
864731,G,0,24519,999,1650279115,0:22:00
864731,G,0,24520,999,1650279144,0:22:00
864731,G,0,24521,999,1650279173,0:22:00
864731,G,0,24522,999,1650279213,0:22:00
864731,G,0,24523,999,1650279248,0:22:00
864731,G,0,24524,999,1650279256,0:22:00
864731,G,0,198,999,1650279296,0:22:00
864731,G,0,24525,999,1650279308,0:22:00
864731,G,0,20893,999,1650279393,0:22:00
864731,G,0,24526,999,1650279446,0:22:00
864731,G,0,24527,999,1650279475,0:22:00
864731,G,0,24528,999,1650279525,0:22:00
864731,G,0,24529,999,1650279554,0:22:00
864731,G,0,24530,999,1650279573,0:22:00
864731,G,0,24531,999,1650279613,0:22:00
864731,G,0,24532,999,1650279616,0:22:00
864731,G,0,24533,999,1650279656,0:22:00
864731,G,0,24535,999,1650279755,0:22:00
864731,G,0,24536,999,1650279795,0:22:00
864731,G,0,24537,999,1650279856,0:22:00
864731,G,0,199,999,1650279893,0:22:00
864731,G,0,20749,999,1650279923,0:22:00
864731,G,0,20750,999,1650279933,0:22:00
864731,G,0,24538,999,1650279933,0:22:00
864731,G,0,24539,999,1650279983,0:22:00
864731,G,0,24540,999,1650279995,0:22:00
864731,G,0,24541,999,1650280053,0:22:00
864731,G,0,24542,999,1650280163,0:22:00
864731,G,0,24543,999,1650280213,0:22:00
864731,G,0,28300,999,1650280253,0:22:00
864731,G,0,201,999,1650280283,0:22:00
864731,G,0,24544,999,1650280303,0:22:00
864731,G,0,28303,999,1650280333,0:22:00
864731,G,0,24545,999,1650280346,0:22:00
864731,G,0,24546,999,1650280373,0:22:00
864731,G,0,24547,999,1650280389,0:22:00
864731,G,0,28304,999,1650280495,0:22:00
864731,G,0,24548,999,1650280546,0:22:00
864731,G,0,24549,999,1650280593,0:22:00
864731,G,0,24550,999,1650280606,0:22:00
864731,G,0,95,999,1650280616,0:22:00
864731,G,0,96,999,1650280653,0:22:00
864731,G,0,11422,999,1650280675,0:22:00
864731,G,0,24551,999,1650280695,0:22:00
864731,G,0,24552,999,1650280733,0:22:00
864731,G,0,24553,999,1650280749,0:22:00
864731,G,0,24554,999,1650280753,0:22:00
864731,G,0,98,999,1650280813,0:22:00
864731,G,0,21792,999,1650280816,0:22:00
864731,G,0,21794,999,1650280853,0:22:00
864731,G,0,1182,999,1650280929,0:22:00
864731,G,0,null,999,1650281954,0:22:00
865233,G,0,null,999,1650254933,0:35:00
865943,K,3511,25821,999,1650285754,0:12:00
865943,K,3511,24728,999,1650285812,0:12:00
865943,K,3511,260,999,1650285847,0:12:00
865943,K,3511,24729,999,1650285854,0:12:00
865943,K,3511,24730,999,1650285914,0:12:00
865943,K,3511,24731,999,1650285954,0:12:00
865943,K,3511,27755,999,1650285967,0:12:00
865943,K,3511,21229,999,1650286014,0:12:00
865943,K,3511,225,999,1650286134,0:12:00
865943,K,3511,null,999,1650286147,0:12:00
865948,K,0,null,999,1650279334,0:12:00
865948,K,0,17622,999,1650279472,0:12:00
865948,K,0,17623,999,1650279514,0:12:00
865948,K,0,24574,999,1650279592,0:12:00
865948,K,0,null,999,1650282734,0:12:00
866002,K,0,null,999,1650279114,0:12:00
866048,K,3511,225,999,1650286194,0:11:00
866048,K,3511,31448,999,1650286304,0:11:00
866048,K,3511,27752,999,1650286314,0:11:00
866048,K,3511,24778,999,1650286464,0:11:00
866048,K,3511,24779,999,1650286474,0:11:00
866048,K,3511,24780,999,1650286494,0:11:00
866048,K,3511,267,999,1650286522,0:11:00
866048,K,3511,24781,999,1650286584,0:11:00
866048,K,3511,24782,999,1650286592,0:11:00
866048,K,3511,31727,999,1650286634,0:11:00
866048,K,3511,24783,999,1650286672,0:11:00
866048,K,3511,24785,999,1650286714,0:11:00
866048,K,3511,24786,999,1650286762,0:11:00
866048,K,3511,24787,999,1650286791,0:11:00
866053,K,0,null,999,1650286791,0:12:00
870723,10,0,null,999,1650286793,0:20:00
870724,10,0,null,999,1650286753,0:20:00
870727,10,0,31294,999,1650283456,0:19:00
870727,10,0,null,999,1650285674,0:19:00
870805,10,0,null,999,1650277316,0:20:00
870827,10,0,null,999,1650282077,0:20:00
870891,10,0,null,999,1650275232,0:20:00
870946,10,0,null,999,1650286793,0:20:00
870948,10,0,null,999,1650286403,0:20:00
870958,10,0,null,999,1650284456,0:20:00
870962,10,0,null,999,1650282977,0:20:00
870969,10,0,null,999,1650279796,0:20:00
893761,124,0,null,999,1650280213,1:00:00
893761,124,0,28,999,1650280573,1:00:00
893761,124,0,null,999,1650285136,1:00:00
893788,124,0,1537,999,1650278152,1:00:00
893788,124,0,null,999,1650278956,1:00:00
893798,124,0,null,999,1650286792,1:00:00
