['697079'],['58'],"['8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399', '8399']","['867', '22335', '1107', '15752', '23044', '23099', '23106', '23110', '23113', '23117', '22379', '26132', '870', '22950', '23130', '23134', '23140', '23145', '873', '23148', '23153', '26143', '23159', '23164', '26151', '23170', '23175', '875', '23181', '23185', '23188', '25933', '32275']","['1', '1', '1', '0', '-2', '-4', '-3', '-3', '-4', '-2', '-3', '-3', '-2', '0', '-2', '-2', '-1', '-1', '1', '1', '2', '2', '3', '4', '5', '5', '6', '7', '7', '7', '8', '9', '9']","['1', '1', '1', '0', '-1', '-3', '-3', '-3', '-3', '-3', '-2', '-3', '-2', '-1', '-2', '-2', '-1', '-1', '0', '1', '2', '2', '3', '4', '5', '5', '6', '7', '8', '8', '9', '10', '9']","['1644372532', '1644372651', '1644372771', '1644372892', '1644373016', '1644373135', '1644373252', '1644373372', '1644373495', '1644373615', '1644373732', '1644373862', '1644373983', '1644374104', '1644374224', '1644374344', '1644374464', '1644374584', '1644374704', '1644374824', '1644374944', '1644375064', '1644375183', '1644375304', '1644375424', '1644375544', '1644375664', '1644375793', '1644375912', '1644376034', '1644376151', '1644376274', '1644376393']",[]
['697080'],['58'],"['8667', '8667', '8667', '8667', '8667', '8667', '8667', '8667', '8667', '8667', '8667', '8667', '8667', '8667', '8667', '8667', '8667']","['23039', '15752', '23042', '868', '23105', '23109', '23111', '23115', '23117', '22379', '23122', '26136', '23130', '23131', '23679', '23150', '23154']","['0', '2', '1', '-1', '0', '1', '1', '1', '1', '1', '2', '1', '2', '2', '2', '3', '3']","['1', '1', '1', '-1', '0', '1', '1', '1', '1', '1', '2', '1', '1', '2', '2', '3', '3']","['1644370733', '1644370855', '1644370971', '1644371091', '1644371215', '1644371335', '1644371451', '1644371574', '1644371691', '1644371811', '1644371931', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372651']",[]
['697081'],['58'],"['8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161']","['26130', '23121', '26136', '23130', '23677', '23148', '23154', '874', '23162', '23169', '23176', '23180', '23184', '23187']","['-1', '-2', '-2', '-2', '-3', '-4', '-4', '-4', '-4', '-3', '-3', '-3', '-2', '-2']","['-2', '-1', '-2', '-3', '-3', '-4', '-5', '-4', '-4', '-4', '-3', '-3', '-3', '-2']","['1644370733', '1644370855', '1644370971', '1644371091', '1644371215', '1644371335', '1644371451', '1644371574', '1644371691', '1644371811', '1644371931', '1644372055', '1644372172', '1644372292']",[]
['697082'],['58'],['8403'],['null'],['-3'],['-5'],['1644370971'],[]
['697121'],['58'],"['8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508']","['867', '22335', '23039', '15752', '23045', '23100', '23104', '23109', '23112', '23116', '23120', '23121', '26136', '23129', '23131', '23677', '23151', '26144']","['3', '5', '4', '4', '3', '3', '4', '2', '4', '3', '3', '4', '4', '4', '5', '4', '3', '0']","['3', '5', '5', '4', '3', '3', '4', '3', '4', '3', '4', '4', '4', '5', '5', '4', '4', '3']","['1644371451', '1644371691', '1644371811', '1644371931', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372651', '1644372771', '1644372892', '1644373016', '1644373135', '1644373252', '1644373372', '1644373495', '1644373615']",[]
['697197'],['58'],"['8508', '8508']","['23297', '22469']","['6', '5']","['6', '6']","['1644370734', '1644370855']",[]
['697203'],['58'],"['8164', '8164', '8164', '8164', '8164', '8164', '8164', '8164', '8164', '8164', '8164']","['1097', '22626', '22627', '23234', '23239', '23243', '26155', '26162', '23252', '23256', '23263']","['0', '2', '2', '3', '2', '1', '2', '3', '2', '2', '2']","['1', '2', '3', '2', '2', '2', '3', '3', '3', '2', '2']","['1644376632', '1644376751', '1644376872', '1644376993', '1644377114', '1644377232', '1644377353', '1644377474', '1644377592', '1644377713', '1644377833']",[]
['697204'],['58'],"['8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161', '8161']","['23080', '23190', '23195', '23199', '23206', '23213', '23220', '23228', '23231', '23235', '23239', '23242', '26159', '23251', '23253', '23257', '23261', '882', '23278', '1488', '23286', '15856', '1129']","['-3', '-3', '-3', '-3', '-3', '-3', '-2', '-3', '-2', '-1', '-2', '-3', '-2', '-1', '-1', '-1', '-1', '0', '0', '0', '-1', '-2', '-3']","['0', '-2', '-2', '-3', '-3', '-2', '-2', '-3', '-2', '-1', '-1', '-2', '-2', '0', '-1', '-1', '0', '1', '0', '0', '0', '-1', '-2']","['1644374224', '1644374344', '1644374464', '1644374584', '1644374704', '1644374824', '1644374944', '1644375064', '1644375183', '1644375304', '1644375424', '1644375544', '1644375664', '1644375793', '1644375912', '1644376034', '1644376274', '1644376393', '1644376512', '1644376632', '1644376751', '1644376872', '1644376993']",[]
['697205'],['58'],['8399'],['23659'],['-20'],['0'],['1644377833'],[]
['697206'],['58'],"['8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508', '8508']","['22626', '23231', '23232', '23236', '23240', '880', '26159', '23251', '23256', '23261', '23262', '882', '23279', '23289', '15856', '23293', '1129']","['1', '2', '3', '2', '3', '2', '3', '2', '2', '3', '3', '2', '1', '0', '1', '1', '-1']","['1', '2', '3', '3', '3', '2', '3', '3', '3', '3', '3', '3', '2', '1', '1', '1', '1']","['1644373732', '1644373862', '1644373983', '1644374104', '1644374224', '1644374344', '1644374464', '1644374584', '1644374704', '1644374824', '1644374944', '1644375064', '1644375183', '1644375304', '1644375424', '1644375544', '1644375664']",[]
['697207'],['58'],"['8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183', '8183']","['23080', '23659', '23189', '23194', '876', '23210', '23217', '23227', '23232', '23237', '23242', '23245', '23250', '23256', '23258', '23261', '23275', '23281', '23284', '23288', '23291', '23297']","['2', '6', '5', '4', '3', '3', '3', '2', '3', '2', '2', '2', '1', '0', '1', '0', '1', '1', '1', '2', '1', '2']","['0', '6', '5', '4', '3', '3', '3', '2', '3', '2', '2', '2', '0', '1', '1', '0', '0', '1', '0', '2', '1', '1']","['1644371451', '1644371691', '1644371811', '1644371931', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372651', '1644372771', '1644372892', '1644373016', '1644373135', '1644373252', '1644373372', '1644373495', '1644373615', '1644373732', '1644373862', '1644373983', '1644374104']",[]
['697208'],['58'],"['8403', '8403', '8403', '8403', '8403', '8403', '8403', '8403', '8403', '8403', '8403', '8403', '8403']","['1097', '23231', '23239', '880', '23250', '23254', '23258', '23261', '26165', '23277', '23282', '1488', '23291']","['1', '2', '0', '-2', '-3', '-3', '-4', '-3', '-3', '-5', '-5', '-6', '-6']","['0', '1', '0', '-2', '-3', '-3', '-3', '-3', '-3', '-4', '-5', '-6', '-6']","['1644371215', '1644371451', '1644371574', '1644371691', '1644371811', '1644371931', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372651', '1644372771']",[]
['697209'],['58'],"['8399', '8399', '8399', '8399', '8399', '8399', '8399']","['23261', '23274', '23279', '1488', '23291', '23293', '22468']","['4', '4', '2', '2', '2', '2', '1']","['3', '3', '2', '2', '1', '2', '1']","['1644370734', '1644370855', '1644370971', '1644371091', '1644371215', '1644371335', '1644371451']",[]
['697220'],['58'],"['8164', '8164', '8164', '8164', '8164', '8164', '8164', '8164', '8164', '8164', '8164', '8164']","['23243', '23245', '26162', '23252', '23256', '23259', '23263', '23274', '23279', '23286', '15856', '23295']","['0', '0', '1', '1', '1', '1', '0', '0', '-1', '-2', '-4', '-5']","['0', '1', '1', '1', '1', '1', '0', '0', '-1', '-2', '-4', '-4']","['1644370733', '1644370855', '1644370971', '1644371091', '1644371215', '1644371335', '1644371451', '1644371574', '1644371691', '1644371811', '1644371931', '1644372055']",[]
['697463'],['59'],"['815', '815', '815', '815', '815', '815']","['18072', '11528', '20446', '5642', '5632', '5641']","['2', '1', '1', '0', '0', '0']","['2', '1', '1', '0', '0', '0']","['1644377232', '1644377353', '1644377474', '1644377592', '1644377713', '1644377833']",[]
['697464'],['59'],"['815', '815', '815', '815', '815', '815', '815', '815', '815', '815']","['18072', '20444', '11552', '20446', '5642', '5632', '887', '20454', '30230', 'null']","['3', '3', '3', '3', '2', '1', '1', '0', '-1', '-1']","['3', '4', '3', '5', '2', '1', '1', '0', '-1', '-1']","['1644373983', '1644374104', '1644374224', '1644374344', '1644374464', '1644374584', '1644374704', '1644374824', '1644374944', '1644375664']",[]
['697465'],['59'],"['811', '811', '811', '811', '811', '811', '811', '811', '811', '811', '811', '811']","['18072', '20443', '20444', '20445', '5642', '20450', '5648', '20451', '20455', '20462', '30230', 'null']","['4', '5', '4', '4', '3', '3', '4', '3', '3', '4', '3', '0']","['4', '6', '5', '4', '3', '3', '4', '4', '3', '3', '3', '3']","['1644371931', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372651', '1644372771', '1644372892', '1644373016', '1644373135', '1644373732']",[]
['697489'],['59'],"['815', '815', '815', '815']","['20455', '20461', '30230', 'null']","['-1', '-18', '-2', '0']","['-2', '-2', '-2', '-2']","['1644370734', '1644370855', '1644370971', '1644371931']",[]
['697553'],['59'],"['815', '815', '815', '815', '815', '815', '815', '815', '815', '815']","['20463', '20470', '890', '20478', '891', '20487', '20491', '20494', '892', 'null']","['1', '1', '1', '0', '0', '-1', '1', '0', '-4', '0']","['1', '0', '0', '-1', '0', '0', '0', '-1', '-1', '-1']","['1644375793', '1644375912', '1644376034', '1644376151', '1644376274', '1644376393', '1644376512', '1644376632', '1644376751', '1644376993']",[]
['697554'],['59'],"['811', '811', '811', '811', '811', '811', '811', '811', '811']","['20468', '20471', '20476', '20479', '20483', '20487', '20492', '20493', '20496']","['1', '0', '1', '1', '1', '1', '1', '1', '0']","['1', '0', '1', '0', '1', '0', '1', '0', '0']","['1644373862', '1644373983', '1644374104', '1644374224', '1644374344', '1644374464', '1644374584', '1644374704', '1644374824']",[]
['697584'],['59'],"['815', '815', '815', '815', '815', '815', '815', '815', '815']","['20465', '20467', '20471', '20478', '20483', '20487', '20492', '20497', 'null']","['2', '2', '1', '1', '0', '0', '-1', '-14', '1']","['2', '2', '1', '1', '0', '0', '-1', '-2', '-2']","['1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372651', '1644372771', '1644372892', '1644373862']",[]
['697585'],['59'],"['811', '811', '811', '811', '811', '811', '811', '811', '811']","['890', '20479', '20482', '20485', '20488', '20491', '20494', '892', 'null']","['4', '4', '5', '6', '6', '6', '6', '-1', '0']","['5', '5', '5', '6', '6', '6', '6', '5', '5']","['1644370734', '1644370855', '1644370971', '1644371091', '1644371215', '1644371336', '1644371451', '1644371574', '1644371691']",[]
['699967'],['61'],"['8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612']","['30912', '30913', '16202', '30319', '18394', '18396', '226', '18402', '18406', '18409', '18413', '18418', '18421', '12307', '18431', '18434', '18436', '32214', '18442', '16290', '24121', '915']","['1', '1', '1', '0', '2', '2', '2', '2', '3', '4', '3', '4', '4', '3', '4', '4', '5', '5', '3', '4', '-3', '0']","['0', '2', '2', '1', '2', '2', '3', '2', '3', '4', '4', '4', '4', '3', '3', '3', '4', '4', '3', '4', '2', '2']","['1644373615', '1644373732', '1644373862', '1644373984', '1644374104', '1644374224', '1644374344', '1644374465', '1644374585', '1644374705', '1644374824', '1644374944', '1644375064', '1644375184', '1644375305', '1644375424', '1644375544', '1644375664', '1644375794', '1644375912', '1644376034', '1644376152']",[]
['699986'],['61'],"['8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253']","['30912', '18393', '16201', '30915', '18395', '226', '30916', '18402', '18407', '18410', '18414', '18419', '12293', '18431', '18434', '18437', '32214', '16288', '14883', '32524']","['3', '4', '2', '2', '3', '4', '4', '5', '5', '6', '6', '6', '5', '5', '5', '6', '6', '4', '5', '-4']","['2', '3', '2', '2', '2', '3', '4', '5', '5', '6', '6', '5', '5', '5', '5', '5', '4', '3', '4', '3']","['1644375544', '1644375664', '1644375794', '1644375912', '1644376034', '1644376152', '1644376274', '1644376393', '1644376512', '1644376632', '1644376752', '1644376872', '1644376994', '1644377114', '1644377232', '1644377353', '1644377475', '1644377592', '1644377714', '1644377834']",[]
['699988'],['61'],"['3243', '3243', '3243', '3243', '3243']","['30912', '30913', '16201', '30596', '18395']","['2', '3', '3', '2', '1']","['3', '4', '2', '2', '2']","['1644377353', '1644377475', '1644377592', '1644377714', '1644377834']",[]
['700004'],['61'],"['8253', '8253', '8253', '8253']","['728', '14883', '915', 'null']","['4', '5', '0', '0']","['4', '6', '6', '6']","['1644370734', '1644370971', '1644371092', '1644371215']",[]
['700005'],['61'],['0'],['null'],['999'],['999'],['1644372771'],[1]
['700006'],['61'],"['8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554']","['30912', '18393', '30913', '16205', '30596', '18397', '18400', '30329', '31793', '912', '18410', '18413', '18416', '18419', '12307', '18432', '18434', '31688', '24339', '18442', '16288', '728', '24121']","['1', '2', '2', '1', '1', '2', '3', '3', '3', '4', '6', '6', '6', '7', '5', '5', '6', '6', '6', '8', '7', '7', '0']","['1', '2', '3', '2', '1', '2', '3', '3', '3', '4', '6', '6', '6', '7', '5', '5', '6', '6', '6', '8', '8', '8', '8']","['1644371812', '1644371932', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372652', '1644372771', '1644372892', '1644373016', '1644373135', '1644373252', '1644373372', '1644373495', '1644373615', '1644373732', '1644373862', '1644373984', '1644374104', '1644374224', '1644374344', '1644374465']",[]
['700032'],['61'],"['8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612']","['17880', '17885', '17891', '18000', '18003', '21626', '18014', '31059', '16033', '16039', '30908', '909', 'null']","['1', '1', '0', '1', '1', '2', '2', '1', '1', '1', '2', '1', '0']","['2', '1', '0', '1', '1', '2', '2', '2', '1', '1', '2', '1', '1']","['1644370734', '1644370855', '1644370971', '1644371092', '1644371215', '1644371336', '1644371452', '1644371574', '1644371692', '1644371812', '1644371932', '1644372055', '1644373495']",[]
['700033'],['61'],"['8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253', '8253']","['915', '4459', '16846', '17855', '17862', '17864', '917', '17873', '17875', '17883', '17885', '17890', '18000', '18008', '18013', '18017', '16028', '16037', '30908', '909', 'null']","['1', '3', '4', '3', '2', '2', '1', '2', '2', '2', '2', '2', '3', '3', '4', '3', '2', '3', '2', '2', '2']","['0', '3', '3', '3', '2', '2', '2', '2', '2', '2', '2', '2', '3', '3', '3', '3', '2', '2', '2', '2', '2']","['1644371336', '1644371452', '1644371574', '1644371692', '1644371812', '1644371932', '1644372055', '1644372172', '1644372292', '1644372416', '1644372532', '1644372652', '1644372771', '1644372892', '1644373016', '1644373135', '1644373252', '1644373372', '1644373495', '1644373615', '1644374944']",[]
['700035'],['61'],"['3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243']","['null', '915', '21626', '18017', '16033', '16040', '30909', 'null']","['36', '57', '3', '2', '2', '2', '1', '1']","['999', '999', '2', '2', '1', '1', '1', '1']","['1644372892', '1644374344', '1644374585', '1644374705', '1644374824', '1644374944', '1644375064', '1644376512']",[]
['700036'],['61'],"['8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554', '8554']","['915', '14933', '16847', '17860', '17864', '917', '17878', '17883', '17885', '918', '919', '30877', '21626', '18017', '31059', '16036']","['2', '3', '2', '2', '1', '-1', '-1', '-1', '-1', '-1', '0', '0', '1', '1', '1', '0']","['0', '3', '4', '2', '1', '0', '-1', '0', '-1', '-1', '0', '1', '1', '2', '1', '1']","['1644374585', '1644374705', '1644374824', '1644374944', '1644375064', '1644375184', '1644375305', '1644375424', '1644375544', '1644375664', '1644375794', '1644375912', '1644376034', '1644376152', '1644376274', '1644376393']",[]
['700037'],['61'],"['8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612', '8612']","['915', '4459', '16846', '16850', '17861', '17864', '17865', '917', '17876', '17880', '17885', '17891', '18001', '30877']","['0', '2', '3', '2', '2', '4', '4', '3', '3', '3', '3', '3', '4', '4']","['0', '2', '2', '3', '3', '5', '5', '3', '3', '4', '4', '4', '5', '5']","['1644376274', '1644376393', '1644376512', '1644376632', '1644376752', '1644376872', '1644376994', '1644377114', '1644377232', '1644377353', '1644377475', '1644377592', '1644377714', '1644377834']",[]
['700054'],['61'],['8554'],['null'],['0'],['0'],['1644371692'],[]
['700547'],['64'],"['3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438']","['23977', '25121', '24742', '24744', '24753', '24757', '935', '24761', '24767', '30367', '30370', '24844', '24845', '24847', '24851', '24856', '25587', '25590', '24861', '24865', '25914']","['1', '2', '3', '4', '2', '3', '4', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '1']","['2', '2', '3', '3', '2', '3', '5', '3', '3', '3', '3', '3', '2', '2', '2', '2', '2', '2', '3', '2', '3']","['1644372652', '1644372772', '1644372892', '1644373016', '1644373136', '1644373253', '1644373372', '1644373496', '1644373616', '1644373732', '1644373863', '1644373984', '1644374105', '1644374225', '1644374345', '1644374465', '1644374585', '1644374705', '1644374824', '1644374945', '1644375065']",[]
['700548'],['64'],['0'],['null'],['999'],['999'],['1644376274'],[1]
['700557'],['64'],['8069'],['null'],['0'],['-1'],['1644371216'],[]
['700558'],['64'],"['3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452']","['101', '23977', '24735', '24746', '24750', '24756', '24761', '24766', '30367', '24840', '30283', '24844', '24846', '24849', '24853', '24858', '30827', '25590', '24862', '15210', '22102', '30771', 'null']","['1', '2', '1', '2', '1', '0', '-1', '-2', '-2', '-2', '-1', '-2', '-2', '-1', '-1', '-1', '-1', '0', '0', '-1', '-1', '-25', '0']","['1', '2', '2', '2', '1', '2', '-1', '-2', '-2', '-1', '-1', '-2', '-1', '-1', '-1', '0', '-1', '0', '0', '0', '-1', '-1', '-1']","['1644371336', '1644371452', '1644371575', '1644371692', '1644371812', '1644371932', '1644372056', '1644372173', '1644372293', '1644372416', '1644372532', '1644372652', '1644372772', '1644372892', '1644373016', '1644373136', '1644373253', '1644373372', '1644373496', '1644373616', '1644373732', '1644373863', '1644375305']",[]
['700559'],['64'],"['8436', '8436', '8436', '8436', '8436', '8436', '8436', '8436']","['24858', '30827', '25590', '24863', '15210', '22102', '30771', 'null']","['-4', '-5', '-4', '-3', '-4', '-20', '-18', '0']","['-5', '-4', '-4', '-3', '-4', '-4', '-4', '-4']","['1644370735', '1644370856', '1644370972', '1644371092', '1644371216', '1644371336', '1644371452', '1644372532']",[]
['700560'],['64'],"['8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455']","['24748', '24753', '935', '24762', '24764', '24767', '30369', '937', '25111', '31480', '24847', '24853', '24858', '30827', '21470', '24862', '31516', '25914', '31336', '30771', 'null']","['6', '4', '4', '4', '5', '5', '5', '5', '5', '4', '3', '2', '2', '2', '2', '3', '3', '3', '3', '3', '0']","['6', '4', '4', '4', '6', '5', '5', '5', '6', '4', '3', '2', '3', '2', '3', '3', '3', '4', '4', '3', '3']","['1644370735', '1644370856', '1644370972', '1644371092', '1644371216', '1644371336', '1644371452', '1644371575', '1644371692', '1644371812', '1644371932', '1644372056', '1644372173', '1644372293', '1644372416', '1644372532', '1644372652', '1644372772', '1644372892', '1644373016', '1644373863']",[]
['700561'],['64'],"['8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069']","['23977', '24735', '24746', '24752', '935', '24764', '30367', '24839', '25111', '31620', 'null']","['1', '1', '1', '0', '1', '0', '-1', '-1', '-26', '-2', '-2']","['1', '1', '2', '1', '2', '0', '0', '0', '-2', '-2', '-2']","['1644375794', '1644375912', '1644376034', '1644376152', '1644376394', '1644376512', '1644376633', '1644376752', '1644376872', '1644376994', '1644377834']",[]
['700601'],['64'],['3452'],['null'],['-1'],['1'],['1644371216'],[]
['700602'],['64'],"['3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438', '3438']","['24644', '14781', '24663', '24670', '24674', '24679', '24682', '24736', '24209', 'null']","['8', '7', '6', '8', '8', '8', '8', '7', '6', '0']","['7', '7', '6', '7', '7', '8', '7', '7', '6', '6']","['1644370735', '1644370856', '1644370972', '1644371216', '1644371336', '1644371452', '1644371575', '1644371692', '1644371812', '1644372532']",[]
['700603'],['64'],"['3447', '3447', '3447', '3447', '3447', '3447', '3447', '3447', '3447', '3447', '3447', '3447', '3447', '3447', '3447', '3447', '3447', '3447', '3447', '3447']","['25596', '21803', '21637', '24624', '24630', '24634', '21256', '24640', '24642', '24644', '25915', '24665', '24668', '24670', '24673', '24678', '24682', '30882', '24209', 'null']","['5', '5', '5', '5', '5', '5', '5', '3', '5', '5', '5', '5', '6', '7', '6', '6', '6', '6', '999', '999']","['999', '999', '999', '999', '999', '999', '999', '999', '999', '999', '999', '999', '999', '999', '999', '999', '999', '999', '999', '999']","['1644370735', '1644370856', '1644370972', '1644371092', '1644371216', '1644371336', '1644371452', '1644371575', '1644371692', '1644371812', '1644371932', '1644372056', '1644372173', '1644372293', '1644372416', '1644372532', '1644372652', '1644372772', '1644373016', '1644373732']",[1]
['700604'],['64'],"['8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069', '8069']","['30771', '22003', '21266', '25593', '21636', '30880', '24626', '24630', '24634', '21256', '24639', '25920', '25922', '24666', '24670', '24672', '24677', '24682', '30883', '24209', '101', 'null']","['-1', '0', '0', '1', '-1', '-1', '0', '0', '0', '-1', '-1', '-1', '-3', '-2', '-3', '-6', '-8', '-38', '0', '0', '0', '-8']","['0', '0', '0', '1', '-1', '-1', '0', '0', '0', '0', '-1', '-1', '-2', '-2', '-3', '-5', '-6', '-8', '-8', '-8', '-8', '-8']","['1644371336', '1644371452', '1644371575', '1644371692', '1644371812', '1644371932', '1644372056', '1644372173', '1644372293', '1644372416', '1644372532', '1644372652', '1644372772', '1644372892', '1644373016', '1644373136', '1644373253', '1644373372', '1644373496', '1644373616', '1644373732', '1644374945']",[]
['700605'],['64'],"['8436', '8436', '8436', '8436', '8436', '8436', '8436', '8436', '8436', '8436', '8436', '8436', '8436', '8436', '8436', '8436', '8436', '8436']","['22002', '30845', '21266', '25595', '941', '24624', '24627', '24632', '24637', '25036', '24641', '25920', '25922', '21267', '944', '24673', '24678', '30883']","['1', '1', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '-1', '-2', '-2']","['1', '1', '0', '0', '-1', '-1', '0', '0', '-1', '-1', '-1', '0', '0', '-1', '1', '-1', '-2', '-3']","['1644372652', '1644372772', '1644372892', '1644373016', '1644373136', '1644373253', '1644373372', '1644373496', '1644373616', '1644373732', '1644373863', '1644373984', '1644374105', '1644374225', '1644374345', '1644374465', '1644374585', '1644374705']",[]
['700606'],['64'],"['8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455', '8455']","['22002', '22006', '30879', '25596', '21803', '30880', '24626', '24631', '24634', '25919', '24639', '24642', '25920', '24663', '24670', '24676', '24681', '30882']","['1', '1', '2', '2', '2', '2', '2', '2', '2', '3', '2', '3', '3', '1', '2', '1', '1', '1']","['1', '1', '1', '2', '1', '2', '2', '2', '2', '2', '1', '2', '3', '1', '3', '1', '0', '1']","['1644374105', '1644374225', '1644374345', '1644374465', '1644374585', '1644374705', '1644374824', '1644374945', '1644375065', '1644375184', '1644375305', '1644375424', '1644375545', '1644375665', '1644375912', '1644376034', '1644376152', '1644376274']",[]
['700607'],['64'],"['3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452', '3452']","['30766', '22002', '30846', '25592', '25595', '21803', '30830', '24626', '24631', '24634', '25919', '24639', '24642', '25921', '24663', '21267', '24673', '24675', '24681', '30882', '24209']","['1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '2', '1', '2', '2', '2', '2', '1', '0', '1', '0', '1']","['1', '1', '2', '2', '2', '2', '2', '2', '2', '1', '3', '2', '3', '2', '3', '3', '2', '1', '0', '1', '0']","['1644375424', '1644375545', '1644375665', '1644375794', '1644375912', '1644376034', '1644376152', '1644376274', '1644376394', '1644376512', '1644376633', '1644376752', '1644376872', '1644376994', '1644377115', '1644377232', '1644377354', '1644377475', '1644377592', '1644377714', '1644377834']",[]
['701084'],['65'],['0'],['null'],['998'],['998'],['1644376633'],[]
['701085'],['65'],"['3047', '3047', '3047', '3047', '3047', '3047', '3047', '3047', '3047', '3047', '3047', '3047', '3047', '3047', '3047', '3047', '3047', '3047', '3047', '3047']","['2024', '21392', '9292', '3871', '3866', '20549', '3839', '3826', '6248', '6232', '20587', '20550', '2', '17331', '14061', '14063', '14067', '14059', '15654', 'null']","['1', '3', '1', '2', '3', '3', '4', '4', '3', '0', '1', '0', '-1', '-2', '-2', '-3', '-3', '-2', '-10', '-2']","['1', '3', '3', '2', '3', '4', '4', '4', '4', '3', '1', '1', '0', '-2', '-2', '-2', '-3', '-2', '-2', '-2']","['1644372173', '1644372293', '1644372416', '1644372532', '1644372652', '1644372772', '1644372893', '1644373017', '1644373136', '1644373253', '1644373373', '1644373496', '1644373616', '1644373733', '1644373863', '1644373984', '1644374105', '1644374225', '1644374345', '1644374825']",[]
['701086'],['65'],"['0', '3035', '3035', '3035', '3035', '3035', '3035', '3035', '3035', '3035', '3035', '3035', '3035', '3035', '3035', '3035', '3035', '3035']","['null', '10185', '293', '3834', '25761', '6260', '30187', '20587', '6234', '2', '12319', '12278', '14061', '14069', '30789', '15651', '5805', 'null']","['2', '4', '4', '5', '4', '3', '2', '2', '2', '1', '2', '1', '0', '-1', '0', '0', '0', '1']","['4', '4', '4', '5', '4', '3', '2', '2', '2', '2', '1', '1', '1', '0', '0', '0', '0', '0']","['1644371337', '1644371452', '1644371575', '1644371692', '1644371812', '1644371932', '1644372056', '1644372173', '1644372293', '1644372416', '1644372532', '1644372652', '1644372772', '1644372893', '1644373017', '1644373136', '1644373253', '1644373733']",[]
